feedback_id,client_id,house_id,transaction_id,feedback_date,rating,comments
343,2418,924,4555,2023-04-09,4,"The house had some issues, but they were addressed promptly by the seller."
344,28,279,4871,2023-04-10,2,"The negotiation process was tough, but we managed to reach an agreement."
345,1145,506,836,2023-04-10,1,The house was in excellent condition and exceeded my expectations.
346,2424,258,978,2023-04-10,3,The property listing was accurate and met all my requirements.
347,2312,84,3289,2023-04-10,1,"The house had some issues, but they were addressed promptly by the seller."
348,216,211,4247,2023-04-11,4,"There were some delays, but the final result was worth the wait."
349,2091,63,4583,2023-04-11,4,I appreciate the transparency and professionalism throughout the transaction.
350,2465,523,1398,2023-04-11,2,I had a pleasant experience with the transaction. Everything went smoothly.
351,799,927,3148,2023-04-12,2,The house was in excellent condition and exceeded my expectations.
352,2027,385,3544,2023-04-12,4,"There were some delays, but the final result was worth the wait."
353,2957,631,1087,2023-04-12,1,"The house had some issues, but they were addressed promptly by the seller."
354,916,802,2909,2023-04-12,1,The property listing was accurate and met all my requirements.
355,830,956,2388,2023-04-13,1,"There were some delays, but the final result was worth the wait."
356,2515,75,681,2023-04-13,3,"There were some delays, but the final result was worth the wait."
357,1196,840,3961,2023-04-13,5,The house was in excellent condition and exceeded my expectations.
358,143,723,3127,2023-04-14,3,The agent was very helpful and responsive. Highly recommended!
359,1571,986,4094,2023-04-14,2,I found the perfect home for my family. Couldn't be happier!
360,1190,724,3776,2023-04-14,3,The house was in excellent condition and exceeded my expectations.
361,1477,304,3087,2023-04-14,5,The property listing was accurate and met all my requirements.
362,2851,263,1271,2023-04-15,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
363,2112,944,481,2023-04-15,2,I appreciate the transparency and professionalism throughout the transaction.
364,2051,705,4365,2023-04-15,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
365,788,646,819,2023-04-16,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
366,2175,409,3918,2023-04-16,4,The house was in excellent condition and exceeded my expectations.
367,1389,513,2083,2023-04-16,5,I appreciate the transparency and professionalism throughout the transaction.
368,360,449,442,2023-04-16,2,I had a pleasant experience with the transaction. Everything went smoothly.
369,563,386,3018,2023-04-17,4,"The house had some issues, but they were addressed promptly by the seller."
370,1439,546,654,2023-04-17,2,The agent was very helpful and responsive. Highly recommended!
371,1375,926,3427,2023-04-17,3,I appreciate the transparency and professionalism throughout the transaction.
372,1378,29,4805,2023-04-18,2,The house was in excellent condition and exceeded my expectations.
373,2520,762,466,2023-04-18,5,The property listing was accurate and met all my requirements.
374,38,429,754,2023-04-18,4,"There were some delays, but the final result was worth the wait."
375,2229,322,2148,2023-04-18,4,"The negotiation process was tough, but we managed to reach an agreement."
376,1072,49,3728,2023-04-19,3,I appreciate the transparency and professionalism throughout the transaction.
377,1634,414,2634,2023-04-19,3,"There were some delays, but the final result was worth the wait."
378,1431,16,4096,2023-04-19,1,I found the perfect home for my family. Couldn't be happier!
379,2343,215,449,2023-04-20,5,"The negotiation process was tough, but we managed to reach an agreement."
380,103,180,4041,2023-04-20,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
381,1657,395,1583,2023-04-20,4,The house was in excellent condition and exceeded my expectations.
382,2908,625,294,2023-04-20,4,The agent was very helpful and responsive. Highly recommended!
383,2649,672,4814,2023-04-21,5,I appreciate the transparency and professionalism throughout the transaction.
384,1904,255,3550,2023-04-21,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
385,39,922,2093,2023-04-21,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
386,426,816,3814,2023-04-22,3,"The house had some issues, but they were addressed promptly by the seller."
387,937,722,632,2023-04-22,2,"The negotiation process was tough, but we managed to reach an agreement."
388,1251,174,3343,2023-04-22,1,I appreciate the transparency and professionalism throughout the transaction.
389,2075,457,1254,2023-04-22,5,"The house had some issues, but they were addressed promptly by the seller."
390,830,797,2596,2023-04-23,5,"The negotiation process was tough, but we managed to reach an agreement."
391,2943,961,1108,2023-04-23,5,"The negotiation process was tough, but we managed to reach an agreement."
392,92,326,3002,2023-04-23,3,"There were some delays, but the final result was worth the wait."
393,1433,221,2355,2023-04-24,5,"There were some delays, but the final result was worth the wait."
394,1159,187,169,2023-04-24,5,"The house had some issues, but they were addressed promptly by the seller."
395,1078,523,4369,2023-04-24,5,"The house had some issues, but they were addressed promptly by the seller."
396,2394,436,2769,2023-04-25,1,"The negotiation process was tough, but we managed to reach an agreement."
397,1944,973,1135,2023-04-25,1,The property listing was accurate and met all my requirements.
398,1165,117,3677,2023-04-25,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
399,939,192,2096,2023-04-25,2,I appreciate the transparency and professionalism throughout the transaction.
400,2014,943,2847,2023-04-26,2,"The house had some issues, but they were addressed promptly by the seller."
401,695,689,3055,2023-04-26,3,The agent was very helpful and responsive. Highly recommended!
402,2905,109,3801,2023-04-26,2,"The house had some issues, but they were addressed promptly by the seller."
403,2273,101,4117,2023-04-27,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
404,540,996,2963,2023-04-27,3,I found the perfect home for my family. Couldn't be happier!
405,639,403,2820,2023-04-27,2,The agent was very helpful and responsive. Highly recommended!
406,1685,256,4776,2023-04-27,2,"The house had some issues, but they were addressed promptly by the seller."
407,1784,722,4603,2023-04-28,2,"There were some delays, but the final result was worth the wait."
408,2884,198,2176,2023-04-28,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
409,1134,468,3939,2023-04-28,4,"The house had some issues, but they were addressed promptly by the seller."
410,127,357,1737,2023-04-29,3,I had a pleasant experience with the transaction. Everything went smoothly.
411,948,42,2222,2023-04-29,1,The agent was very helpful and responsive. Highly recommended!
412,892,906,2015,2023-04-29,3,The house was in excellent condition and exceeded my expectations.
413,756,296,829,2023-04-29,3,The property listing was accurate and met all my requirements.
414,828,828,3107,2023-04-30,1,I found the perfect home for my family. Couldn't be happier!
415,968,174,2719,2023-04-30,1,"There were some delays, but the final result was worth the wait."
416,2022,167,4697,2023-04-30,3,I found the perfect home for my family. Couldn't be happier!
417,1982,151,1601,2023-05-01,1,I had a pleasant experience with the transaction. Everything went smoothly.
418,672,674,4915,2023-05-01,5,I appreciate the transparency and professionalism throughout the transaction.
419,2134,513,1558,2023-05-01,5,I found the perfect home for my family. Couldn't be happier!
420,623,55,3456,2023-05-01,2,The agent was very helpful and responsive. Highly recommended!
421,2811,153,2573,2023-05-02,2,The house was in excellent condition and exceeded my expectations.
422,940,440,933,2023-05-02,2,The house was in excellent condition and exceeded my expectations.
423,473,256,3351,2023-05-02,3,"The house had some issues, but they were addressed promptly by the seller."
424,759,126,4185,2023-05-03,5,I appreciate the transparency and professionalism throughout the transaction.
425,2900,833,4884,2023-05-03,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
426,2918,335,3008,2023-05-03,2,I appreciate the transparency and professionalism throughout the transaction.
427,220,727,3285,2023-05-03,5,The house was in excellent condition and exceeded my expectations.
428,320,298,1426,2023-05-04,3,I had a pleasant experience with the transaction. Everything went smoothly.
429,1711,14,3902,2023-05-04,4,I appreciate the transparency and professionalism throughout the transaction.
430,584,87,3788,2023-05-04,5,I had a pleasant experience with the transaction. Everything went smoothly.
431,2260,604,3904,2023-05-05,1,I found the perfect home for my family. Couldn't be happier!
432,2179,820,3860,2023-05-05,2,I had a pleasant experience with the transaction. Everything went smoothly.
433,929,720,141,2023-05-05,3,"The negotiation process was tough, but we managed to reach an agreement."
434,2404,992,4976,2023-05-05,4,The property listing was accurate and met all my requirements.
435,250,584,1127,2023-05-06,4,The house was in excellent condition and exceeded my expectations.
436,2462,793,1248,2023-05-06,5,I found the perfect home for my family. Couldn't be happier!
437,2265,846,1408,2023-05-06,3,The property listing was accurate and met all my requirements.
438,1749,401,4918,2023-05-07,4,The house was in excellent condition and exceeded my expectations.
439,2085,736,393,2023-05-07,4,The house was in excellent condition and exceeded my expectations.
440,1260,720,3042,2023-05-07,5,I had a pleasant experience with the transaction. Everything went smoothly.
441,1583,708,1519,2023-05-08,3,The property listing was accurate and met all my requirements.
442,376,2,3371,2023-05-08,3,"There were some delays, but the final result was worth the wait."
443,1947,126,1595,2023-05-08,3,The property listing was accurate and met all my requirements.
444,2748,870,1881,2023-05-08,5,The property listing was accurate and met all my requirements.
445,1912,417,1789,2023-05-09,5,"The negotiation process was tough, but we managed to reach an agreement."
