appointment_id,client_id,agent_id,house_id,appointment_date,appointment_time,status,comments
293,703,10,787,2023-01-06,08:32:49,cancelled,I am very pleased with the service. The agent went above and beyond to help.
294,2337,42,584,2023-01-06,17:23:39,scheduled,The agent's expertise in the market was evident and very reassuring.
295,69,10,687,2023-01-06,08:19:05,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
296,2581,14,824,2023-01-06,13:21:11,completed,"The service was satisfactory, but there is room for improvement in communication."
297,270,30,584,2023-01-06,03:28:15,cancelled,I am very pleased with the service. The agent went above and beyond to help.
298,2258,7,920,2023-01-06,17:57:41,cancelled,The agent was patient and explained everything clearly. Great service!
299,314,4,35,2023-01-06,17:16:33,scheduled,"Good service overall, but there were some delays in responses."
300,840,34,819,2023-01-06,00:53:37,cancelled,The agent was very attentive and addressed all my concerns promptly.
301,2496,28,661,2023-01-06,02:15:30,scheduled,The agent was very professional and courteous throughout the entire process.
302,1721,45,132,2023-01-06,21:16:55,completed,The agent provided excellent support and made the process smooth and easy.
303,244,38,738,2023-01-06,17:04:48,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
304,97,32,689,2023-01-06,23:45:05,cancelled,I am very pleased with the service. The agent went above and beyond to help.
305,2321,22,396,2023-01-06,13:52:11,cancelled,I appreciate the agent's professionalism and attention to detail.
306,937,7,165,2023-01-06,01:03:40,completed,I am very pleased with the service. The agent went above and beyond to help.
307,2571,17,34,2023-01-06,03:12:35,completed,The agent was very professional and courteous throughout the entire process.
308,2731,11,854,2023-01-06,00:54:18,cancelled,"Good service overall, but there were some delays in responses."
309,288,42,459,2023-01-06,20:58:42,cancelled,I appreciate the agent's professionalism and attention to detail.
310,428,26,267,2023-01-06,17:09:00,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
311,1869,6,46,2023-01-06,07:28:45,scheduled,The agent was very professional and courteous throughout the entire process.
312,2905,2,384,2023-01-06,21:12:27,scheduled,The agent was patient and explained everything clearly. Great service!
313,312,40,895,2023-01-07,15:34:00,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
314,2650,28,614,2023-01-07,09:04:58,completed,The agent's expertise in the market was evident and very reassuring.
315,377,36,515,2023-01-07,23:52:37,scheduled,"The service was satisfactory, but there is room for improvement in communication."
316,2243,7,609,2023-01-07,02:57:01,completed,The agent was very attentive and addressed all my concerns promptly.
317,536,10,897,2023-01-07,09:12:43,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
318,115,32,630,2023-01-07,08:36:35,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
319,17,3,783,2023-01-07,01:41:55,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
320,2134,46,360,2023-01-07,18:27:50,completed,The agent provided excellent support and made the process smooth and easy.
321,540,35,79,2023-01-07,01:43:52,scheduled,The agent's expertise in the market was evident and very reassuring.
322,569,33,996,2023-01-07,01:07:52,cancelled,I appreciate the agent's professionalism and attention to detail.
323,2184,2,723,2023-01-07,17:25:42,scheduled,The agent's expertise in the market was evident and very reassuring.
324,2836,34,802,2023-01-07,13:18:34,completed,The agent's expertise in the market was evident and very reassuring.
325,2311,27,7,2023-01-07,01:43:01,cancelled,The agent was very attentive and addressed all my concerns promptly.
326,2968,17,920,2023-01-07,04:42:50,completed,The agent provided excellent support and made the process smooth and easy.
327,85,26,987,2023-01-07,23:25:08,scheduled,The agent's expertise in the market was evident and very reassuring.
328,1101,38,482,2023-01-07,06:12:34,cancelled,I am very pleased with the service. The agent went above and beyond to help.
329,1047,37,86,2023-01-07,22:57:20,cancelled,The agent provided excellent support and made the process smooth and easy.
330,682,35,115,2023-01-07,05:33:27,cancelled,I appreciate the agent's professionalism and attention to detail.
331,1775,28,780,2023-01-07,09:22:28,cancelled,"The service was satisfactory, but there is room for improvement in communication."
332,1077,6,414,2023-01-07,17:32:58,cancelled,I am very pleased with the service. The agent went above and beyond to help.
333,2107,11,583,2023-01-07,20:11:11,scheduled,I appreciate the agent's professionalism and attention to detail.
334,1062,2,327,2023-01-07,09:55:35,completed,The agent was patient and explained everything clearly. Great service!
335,135,1,577,2023-01-07,05:47:38,completed,The agent was very professional and courteous throughout the entire process.
336,2014,32,321,2023-01-07,06:34:08,cancelled,The agent was patient and explained everything clearly. Great service!
337,697,27,442,2023-01-07,12:24:17,completed,"Good service overall, but there were some delays in responses."
338,171,19,417,2023-01-07,09:26:21,cancelled,"The service was satisfactory, but there is room for improvement in communication."
339,1356,46,700,2023-01-07,06:09:40,completed,The agent's expertise in the market was evident and very reassuring.
340,2783,35,13,2023-01-07,06:34:33,cancelled,"Good service overall, but there were some delays in responses."
341,680,43,998,2023-01-07,02:47:48,cancelled,The agent was patient and explained everything clearly. Great service!
342,2140,37,275,2023-01-07,19:58:20,cancelled,The agent was very attentive and addressed all my concerns promptly.
343,879,33,531,2023-01-07,00:08:10,completed,I am very pleased with the service. The agent went above and beyond to help.
344,1149,15,969,2023-01-07,12:17:49,scheduled,"Good service overall, but there were some delays in responses."
345,2281,37,585,2023-01-07,13:23:10,scheduled,The agent provided excellent support and made the process smooth and easy.
346,608,5,945,2023-01-07,12:17:41,cancelled,I am very pleased with the service. The agent went above and beyond to help.
347,1093,22,362,2023-01-07,10:40:03,scheduled,The agent provided excellent support and made the process smooth and easy.
348,1096,40,307,2023-01-07,06:51:37,scheduled,The agent provided excellent support and made the process smooth and easy.
349,1525,17,842,2023-01-07,07:55:04,cancelled,"Good service overall, but there were some delays in responses."
350,2746,30,812,2023-01-07,18:50:50,cancelled,The agent's expertise in the market was evident and very reassuring.
351,1365,26,966,2023-01-07,17:45:18,completed,I am very pleased with the service. The agent went above and beyond to help.
352,196,43,256,2023-01-07,19:20:53,cancelled,I appreciate the agent's professionalism and attention to detail.
353,2127,13,980,2023-01-07,12:18:12,scheduled,The agent provided excellent support and made the process smooth and easy.
354,2599,49,340,2023-01-07,16:32:01,scheduled,The agent provided excellent support and made the process smooth and easy.
355,1072,23,3,2023-01-07,09:05:02,completed,"The service was satisfactory, but there is room for improvement in communication."
356,1270,40,36,2023-01-07,23:01:22,cancelled,The agent was very attentive and addressed all my concerns promptly.
357,2246,20,937,2023-01-07,06:51:40,completed,The agent was very professional and courteous throughout the entire process.
358,44,21,277,2023-01-07,21:34:56,scheduled,The agent was very professional and courteous throughout the entire process.
359,364,39,261,2023-01-07,16:09:38,cancelled,"Good service overall, but there were some delays in responses."
360,1449,33,450,2023-01-07,05:46:42,completed,I am very pleased with the service. The agent went above and beyond to help.
361,2767,39,242,2023-01-07,07:07:42,scheduled,I appreciate the agent's professionalism and attention to detail.
362,1657,40,876,2023-01-07,01:18:48,scheduled,"The service was satisfactory, but there is room for improvement in communication."
363,2970,10,627,2023-01-07,05:41:14,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
364,1587,33,41,2023-01-07,00:40:55,cancelled,I appreciate the agent's professionalism and attention to detail.
365,2919,15,124,2023-01-08,08:09:30,cancelled,The agent was very professional and courteous throughout the entire process.
366,2091,8,698,2023-01-08,00:20:08,scheduled,The agent provided excellent support and made the process smooth and easy.
367,2314,50,991,2023-01-08,02:54:59,scheduled,I appreciate the agent's professionalism and attention to detail.
368,2115,48,786,2023-01-08,23:50:02,scheduled,The agent was very professional and courteous throughout the entire process.
369,2514,6,681,2023-01-08,10:36:28,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
370,464,12,247,2023-01-08,15:35:20,scheduled,"The service was satisfactory, but there is room for improvement in communication."
371,2118,48,512,2023-01-08,16:43:46,cancelled,I appreciate the agent's professionalism and attention to detail.
372,280,36,672,2023-01-08,07:15:56,completed,The agent provided excellent support and made the process smooth and easy.
373,868,9,676,2023-01-08,13:52:33,completed,"Good service overall, but there were some delays in responses."
374,465,44,51,2023-01-08,20:41:36,completed,The agent's expertise in the market was evident and very reassuring.
375,2673,28,304,2023-01-08,11:41:35,scheduled,"Good service overall, but there were some delays in responses."
376,2882,20,875,2023-01-08,02:49:09,cancelled,The agent was patient and explained everything clearly. Great service!
377,1099,48,447,2023-01-08,18:33:42,cancelled,"The service was satisfactory, but there is room for improvement in communication."
378,505,19,203,2023-01-08,16:42:05,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
379,2665,38,463,2023-01-08,20:31:14,cancelled,The agent was patient and explained everything clearly. Great service!
380,1627,6,391,2023-01-08,01:47:35,completed,The agent was very attentive and addressed all my concerns promptly.
381,1650,35,896,2023-01-08,22:56:59,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
382,54,31,485,2023-01-08,06:26:12,completed,The agent was patient and explained everything clearly. Great service!
